fecha,producto,tipo_producto,marca,categoria,cantidad,precio_unitario,precio_total,metodo_pago,comprobante
2024-01-12,pintura,acrilico 1gl,American Colors,pinturas,,227.1,227.1,efectivo,boleta
2024-01-12,brocha,"3""",Pretul,pinturas,1.0,29.74,29.74,plin,boleta
2024-01-12,nivel_burbuja,60cm,Truper,herramientas,2.0,35.18,70.36,yape,boleta
2024-01-12,disolvente,disolvente 1L,CPP,pinturas,2.0,27.87,55.74,efectivo,boleta
2024-01-12,cemento,saco 50kg,Cementos Sol,material_construccion,12.0,34.82,417.84,yape,boleta
2024-01-12,ladrillo,King Kong,Fortaleza,material_construccion,1442.0,1.4,2018.8,efectivo,boleta
2024-01-12,clavos,galvanizado kg,Truper,fijacion,2.0,7.81,15.62,efectivo,boleta
2024-01-12,,saco 50kg,Cementos Inka,material_construccion,11.0,35.24,387.64,yape,boleta
2024-01-12,cemento,saco 50kg,Pacasmayo,material_construccion,,41.14,493.68,tarjeta,factura
2024-01-12,arnes,cinturon,Protec,seguridad_industrial,3.0,165.19,495.57,transferencia,boleta
2024-01-12,sellador,silicona 300ml,Sika,pinturas,1.0,40.78,40.78,yape,boleta
2024-01-12,grava,zarandeada,Ladrillera Virú,material_construccion,4.0,55.16,220.64,plin,boleta
2024-01-12,cemento,,Cementos Sol,material_construccion,10.0,29.89,298.9,transferencia,boleta
2024-01-12,arena,gruesa,Ladrillera Virú,material_construccion,2.0,55.11,110.22,tarjeta,boleta
2024-01-12,interruptor,doble,Simon,electricidad,2.0,45.47,90.94,efectivo,boleta
2024-01-12,cemento,,Pacasmayo,material_construccion,11.0,46.75,514.25,efectivo,boleta
2024-01-12,pegamento_contacto,,Pegatodo,material_construccion,error,79.3,158.6,plin,boleta
,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,,35.23,352.3,tarjeta,boleta
2024-01-13,valvula,de paso 3/4,Vainsa,gasfiteria,3.0,74.76,224.28,yape,boleta
2024-01-13,cemento,saco 42.5kg,Pacasmayo,material_construccion,10.0,32.67,326.7,yape,factura
2024-01-13,ladrillo,King Kong,,material_construccion,2556.0,1.5,3834.0,efectivo,boleta
2024-01-13,cemento,saco 42.5kg,Unacem,material_construccion,15.0,39.52,592.8,efectivo,boleta
2024-01-13,taladro,perc 12V,Makita,herramientas,1.0,776.11,776.11,,boleta
2024-01-13,ladrillo,Pandereta,Fortaleza,material_construccion,1761.0,1.54,2711.94,yape,boleta
2024-01-13,ladrillo,,Cerámica Lark,material_construccion,1523.0,3.27,4980.21,tarjeta,boleta
2024-01-13,calamina,galv 0.5mm,Covema,material_construccion,4.0,95.09,380.36,tarjeta,boleta
2024-01-13,cemento,saco 42.5kg,Unacem,material_construccion,12.0,33.13,397.56,efectivo,factura
2024-01-13,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,11.0,24.24,266.64,efectivo,boleta
2024-01-13,manguera,jardin 1/2,Tigre,accesorios,2.0,107.59,215.18,transferencia,boleta
2024-01-13,ladrillo,King Kong,Cerámica Lark,material_construccion,2080.0,0.77,1601.6,plin,boleta
2024-01-13,sellador,masilla 1kg,Sika,pinturas,2.0,,215.9,efectivo,factura
2024-01-13,ladrillo,Techo,Cerámica Lark,material_construccion,592.0,1.92,1136.64,tarjeta,boleta
2024-01-13,adhesivo,contacto 1L,Pegatodo,material_construccion,2.0,50.28,100.56,transferencia,factura
2024-01-13,cemento,saco 42.5kg,,,11.0,30.62,336.82,plin,factura
2024-01-13,llave_tubo,1/2,Bahco,,1.0,75.87,75.87,plin,boleta
2024-01-13,calamina,,Aceros Arequipa,material_construccion,1.0,105.18,105.18,efectivo,factura
2024-01-14,brocha,"3""",Pretul,pinturas,4.0,31.44,125.76,efectivo,factura
2024-01-14,ladrillo,Techo,Cerámica Lark,material_construccion,2931.0,1.52,4455.12,efectivo,boleta
2024-01-14,arena,gruesa,Ladrillera Virú,material_construccion,1.0,65.81,65.81,transferencia,boleta
2024-01-14,brocha,rodillo,Pretul,pinturas,2.0,7.61,15.22,tarjeta,boleta
2024-01-14,enchufe,industrial,BTicino,electricidad,4.0,23.5,94.0,plin,boleta
2024-01-14,serrucho,madera,Truper,herramientas,N/A,66.3,66.3,yape,
2024-01-14,ladrillo,Techo,Cerámica Lark,material_construccion,1355.0,2.9,3929.5,tarjeta,boleta
,ladrillo,Techo,Cerámica Lark,material_construccion,,2.61,7088.76,yape,boleta
2024-01-14,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,18.0,35.88,645.84,yape,boleta
2024-01-14,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1686.0,0.98,1652.28,tarjeta,boleta
2024-01-14,taladro,inalambrico 18V,Bosch,herramientas,1.0,703.46,703.46,yape,factura
2024-01-14,cemento,saco 50kg,Unacem,material_construccion,12.0,43.32,519.84,tarjeta,factura
2024-01-14,escalera,aluminio 3m,Genérico,,N/A,879.11,1758.22,transferencia,boleta
2024-01-14,arena,fina,Ladrillera Virú,material_construccion,1.0,55.12,55.12,tarjeta,boleta
2024-01-14,enchufe,doble,BTicino,electricidad,2.0,5.9,11.8,plin,boleta
2024-01-14,grava,triturada,Ladrillera Virú,material_construccion,2.0,81.74,163.48,transferencia,factura
2024-01-14,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,44.5,133.5,efectivo,factura
2024-01-14,cinta_teflon,rojo,Tigre,gasfiteria,6.0,2.34,14.04,transferencia,
2024-01-14,tuberia_pvc,1/2,Tigre,gasfiteria,4.0,33.39,133.56,efectivo,boleta
2024-01-14,grava,triturada,Ladrillera Virú,material_construccion,1.0,36.24,36.24,efectivo,boleta
2024-01-14,adhesivo,epoxico 2k,Pegatodo,material_construccion,1.0,173.7,173.7,tarjeta,boleta
2024-01-14,casco,ABS,3M,seguridad_industrial,2.0,202.37,404.74,plin,
2024-01-14,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,74.77,149.54,efectivo,factura
2024-01-14,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,38.04,76.08,yape,factura
2024-01-14,arena,gruesa,Ladrillera Virú,material_construccion,1.0,73.68,73.68,plin,boleta
2024-01-14,sellador_termico,spray,Sika,pinturas,3.0,86.85,260.55,tarjeta,boleta
2024-01-14,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,88.69,266.07,yape,boleta
2024-01-14,cortadora_ladrillo,manual,Bosch,herramientas,2.0,506.17,1012.34,yape,
2024-01-15,grava,triturada,Ladrillera Virú,material_construccion,1.0,71.87,71.87,plin,factura
2024-01-15,cemento,saco 42.5kg,Unacem,material_construccion,11.0,32.09,352.99,yape,factura
2024-01-15,valvula,esferica 1/2,Tigre,gasfiteria,2.0,88.69,177.38,efectivo,boleta
2024-01-15,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,17.0,30.51,518.67,efectivo,boleta
2024-01-15,cemento,,Pacasmayo,material_construccion,13.0,35.12,456.56,transferencia,
2024-01-15,candado,disco,Tesa,accesorios,,52.41,52.41,efectivo,boleta
2024-01-15,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,13.0,30.87,,tarjeta,boleta
2024-01-15,valvula,esferica 1/2,Tigre,gasfiteria,2.0,77.65,155.3,yape,boleta
2024-01-15,cemento,saco 50kg,Cementos Inka,material_construccion,10.0,45.67,456.7,efectivo,factura
2024-01-15,fierro_corrugado,1/2,Aceros Arequipa,,14.0,,339.92,efectivo,boleta
2024-01-15,adhesivo,epoxico 2k,Tekbond,material_construccion,1.0,111.03,111.03,yape,boleta
2024-01-15,juego_llaves_dados,20pz,Bahco,herramientas,2.0,227.02,454.04,efectivo,boleta
2024-01-15,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,35.22,105.66,transferencia,boleta
2024-01-15,arena,fina,Ladrillera Virú,material_construccion,1.0,70.33,70.33,efectivo,boleta
2024-01-15,grava,triturada,Ladrillera Virú,material_construccion,2.0,,86.58,efectivo,boleta
2024-01-15,arena,gruesa,Ladrillera Virú,material_construccion,1.0,67.6,67.6,efectivo,factura
2024-01-15,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,17.0,22.2,377.4,yape,factura
2024-01-15,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,15.0,,461.1,plin,boleta
2024-01-16,grava,triturada,Ladrillera Virú,material_construccion,4.0,52.23,,plin,boleta
2024-01-16,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,89.23,178.46,yape,factura
2024-01-16,,diluente 1L,Comex,pinturas,2.0,60.29,120.58,tarjeta,boleta
2024-01-16,ladrillo,Techo,Ladrillera Virú,material_construccion,1093.0,1.32,1442.76,efectivo,boleta
2024-01-16,sellador,silicona 300ml,3M,pinturas,1.0,N/A,97.12,yape,boleta
2024-01-16,interruptor,doble,Simon,electricidad,4.0,75.15,300.6,transferencia,boleta
2024-01-16,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,16.0,22.77,364.32,tarjeta,boleta
,adhesivo,contacto 1L,Tekbond,material_construccion,2.0,17.96,35.92,efectivo,boleta
2024-01-16,arena,gruesa,Ladrillera Virú,material_construccion,3.0,40.71,122.13,,boleta
2024-01-16,arena,fina,Ladrillera Virú,material_construccion,3.0,44.26,132.78,yape,boleta
2024-01-16,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,3.0,43.35,130.05,plin,boleta
2024-01-16,wincha,8m,Stanley,herramientas,1.0,24.07,24.07,yape,boleta
2024-01-16,ladrillo,King Kong,Fortaleza,material_construccion,1620.0,2.3,3726.0,tarjeta,boleta
2024-01-16,aspersor_jardin,impacto,Toro,accesorios,2.0,72.52,145.04,plin,boleta
2024-01-16,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,15.0,23.1,,plin,boleta
2024-01-16,cemento,saco 42.5kg,Cementos Inka,material_construccion,12.0,32.99,395.88,plin,boleta
2024-01-16,thinner,diluente 1L,CPP,pinturas,4.0,56.56,226.24,efectivo,boleta
2024-01-16,,latex 1gl,Zinsser,pinturas,4.0,228.77,915.08,tarjeta,boleta
2024-01-16,grava,triturada,Ladrillera Virú,material_construccion,2.0,63.02,126.04,yape,boleta
2024-01-16,clavos,galvanizado kg,Fixser,fijacion,3.0,4.79,14.37,efectivo,boleta
2024-01-17,casco,ABS,3M,seguridad_industrial,2.0,162.85,325.7,efectivo,boleta
2024-01-17,malla_mosquitera,2x1m,Aceros Arequipa,accesorios,3.0,,300.39,efectivo,factura
2024-01-17,martillo,uña 16oz,Bahco,herramientas,,103.89,207.78,efectivo,boleta
2024-01-17,tarugos,plástico 6mm,Fixser,fijacion,39.0,1.7,66.3,tarjeta,boleta
2024-01-17,brocha,rodillo,Stanley,pinturas,3.0,32.32,96.96,efectivo,boleta
2024-01-17,sellador,silicona 300ml,3M,pinturas,1.0,50.36,50.36,transferencia,boleta
2024-01-17,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,40.95,81.9,yape,boleta
2024-01-17,arena,fina,Ladrillera Virú,material_construccion,4.0,37.85,151.4,efectivo,boleta
2024-01-17,arena,gruesa,Ladrillera Virú,material_construccion,2.0,30.11,60.22,efectivo,boleta
2024-01-17,calamina,galv 0.3mm,Prodac,material_construccion,5.0,41.18,205.9,yape,boleta
2024-01-17,llave_tubo,3/4,Truper,herramientas,2.0,63.19,126.38,plin,boleta
2024-01-17,ladrillo,Techo,Ladrillera Virú,material_construccion,995.0,3.17,3154.15,yape,boleta
2024-01-17,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,16.0,30.3,484.8,yape,boleta
2024-01-17,brocha,"2""",Truper,pinturas,2.0,39.97,79.94,plin,boleta
2024-01-17,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,13.0,27.25,354.25,yape,
2024-01-17,tomacorriente,empotrable,Simon,electricidad,2.0,66.14,132.28,yape,boleta
,cemento,saco 42.5kg,Pacasmayo,material_construccion,10.0,29.98,299.8,yape,factura
2024-01-17,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,15.0,23.62,354.3,tarjeta,boleta
2024-01-17,cemento,saco 42.5kg,Pacasmayo,material_construccion,15.0,36.62,549.3,efectivo,boleta
2024-01-17,disolvente,disolvente 1L,Comex,pinturas,2.0,68.71,137.42,efectivo,boleta
2024-01-17,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,12.0,35.49,425.88,,boleta
,pegamento_contacto,spray,Pegatodo,material_construccion,1.0,66.97,66.97,efectivo,boleta
2024-01-17,grava,triturada,Ladrillera Virú,material_construccion,3.0,42.69,128.07,plin,boleta
2024-01-17,grifos,lavadero,FV,gasfiteria,1.0,102.54,102.54,efectivo,boleta
2024-01-17,arena,gruesa,Ladrillera Virú,material_construccion,1.0,71.84,71.84,efectivo,factura
2024-01-17,grava,zarandeada,Ladrillera Virú,material_construccion,4.0,,302.12,yape,factura
2024-01-17,llave_tubo,1/2,Truper,herramientas,4.0,32.39,129.56,plin,boleta
2024-01-18,ladrillo,Pandereta,Cerámica Lark,material_construccion,2472.0,2.47,6105.84,efectivo,factura
2024-01-18,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,18.0,33.34,600.12,yape,factura
2024-01-18,tuercas_arandelas,hexagonal,Fixser,fijacion,30.0,0.26,7.8,yape,boleta
2024-01-18,caja_herramientas,plastica,Truper,accesorios,2.0,88.34,176.68,efectivo,boleta
2024-01-18,juego_llaves_dados,,Bahco,herramientas,1.0,267.9,267.9,,boleta
,adhesivo,contacto 1L,Tekbond,material_construccion,1.0,200.06,200.06,plin,boleta
2024-01-18,pernos_bulones,M10,Fijesa,fijacion,,4.82,231.36,tarjeta,boleta
2024-01-18,ladrillo,Pandereta,Ladrillera Virú,material_construccion,593.0,3.15,,yape,boleta
2024-01-18,arena,fina,Ladrillera Virú,material_construccion,3.0,30.11,90.33,tarjeta,boleta
2024-01-18,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,68.48,136.96,transferencia,boleta
2024-01-18,grava,zarandeada,Ladrillera Virú,material_construccion,,76.89,76.89,efectivo,boleta
2024-01-18,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,13.0,27.46,356.98,tarjeta,factura
2024-01-18,cemento,saco 50kg,Cementos Inka,,13.0,38.0,494.0,yape,boleta
2024-01-18,cemento,saco 50kg,Cementos Inka,material_construccion,10.0,34.1,341.0,efectivo,boleta
2024-01-18,tuercas_arandelas,,Fixser,fijacion,33.0,1.23,40.59,efectivo,factura
2024-01-18,valvula,esferica 1/2,Vainsa,gasfiteria,2.0,68.01,136.02,tarjeta,boleta
2024-01-18,sierra_circular,"10""",Bosch,herramientas,1.0,354.08,354.08,plin,factura
2024-01-18,tomacorriente,doble,Simon,electricidad,4.0,77.92,311.68,efectivo,boleta
2024-01-18,grava,triturada,Ladrillera Virú,material_construccion,1.0,55.68,55.68,tarjeta,boleta
2024-01-18,calamina,galv 0.3mm,Prodac,material_construccion,4.0,95.73,382.92,transferencia,boleta
2024-01-18,interruptor,doble,Legrand,electricidad,3.0,66.17,198.51,efectivo,boleta
2024-01-18,brocha,"3""",Stanley,pinturas,1.0,11.67,11.67,efectivo,boleta
2024-01-18,llave_tubo,1/2,Bahco,herramientas,1.0,121.52,121.52,tarjeta,boleta
2024-01-18,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,2.0,55.62,111.24,yape,boleta
2024-01-18,cemento,saco 50kg,Unacem,material_construccion,13.0,42.98,558.74,efectivo,boleta
2024-01-18,cemento,saco 42.5kg,Cementos Inka,material_construccion,12.0,30.76,369.12,tarjeta,boleta
2024-01-19,,"universal 8""",Truper,herramientas,4.0,error,303.0,yape,boleta
2024-01-19,adhesivo,epoxico 2k,Pegatodo,material_construccion,2.0,158.42,316.84,yape,boleta
2024-01-19,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,2.0,40.56,81.12,transferencia,boleta
2024-01-19,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,,24.65,369.75,efectivo,boleta
2024-01-19,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,18.0,31.3,563.4,plin,boleta
2024-01-19,cable,vulcanizado 2.5mm2,,electricidad,5.0,13.45,67.25,plin,boleta
2024-01-19,aspersor_jardin,rotativo,Tigre,accesorios,2.0,95.58,191.16,transferencia,boleta
2024-01-19,ladrillo,Pandereta,Fortaleza,material_construccion,1161.0,1.58,,plin,boleta
2024-01-19,adhesivo,epoxico 2k,Sika,material_construccion,3.0,66.94,200.82,yape,boleta
2024-01-19,grava,triturada,Ladrillera Virú,material_construccion,3.0,61.56,184.68,tarjeta,boleta
2024-01-19,pegamento_contacto,spray,Tekbond,material_construccion,2.0,116.53,233.06,efectivo,factura
2024-01-19,arena,gruesa,Ladrillera Virú,material_construccion,1.0,43.03,43.03,efectivo,boleta
2024-01-19,cable,vulcanizado 2.5mm2,Cabel,electricidad,7.0,5.75,40.25,yape,factura
2024-01-19,thinner,,Comex,pinturas,3.0,74.25,222.75,tarjeta,factura
2024-01-19,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,,32.02,480.3,transferencia,boleta
2024-01-19,ladrillo,Techo,Cerámica Lark,material_construccion,1563.0,0.93,1453.59,yape,boleta
2024-01-19,grava,triturada,Ladrillera Virú,material_construccion,2.0,85.05,170.1,efectivo,boleta
2024-01-19,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,14.0,36.57,511.98,efectivo,factura
2024-01-19,grava,triturada,Ladrillera Virú,material_construccion,1.0,74.62,74.62,efectivo,factura
2024-01-19,sellador_termico,liquido,Sika,pinturas,2.0,116.49,,yape,boleta
2024-01-19,grava,triturada,Ladrillera Virú,material_construccion,2.0,,95.42,efectivo,boleta
2024-01-19,manguera,industrial,Vainsa,accesorios,2.0,86.41,172.82,tarjeta,boleta
2024-01-19,sierra_circular,"10""",Bosch,herramientas,1.0,781.36,781.36,efectivo,factura
2024-01-19,ladrillo,King Kong,Cerámica Lark,material_construccion,2146.0,1.15,2467.9,,boleta
2024-01-19,pegamento_contacto,spray,Pegatodo,material_construccion,2.0,76.5,N/A,tarjeta,boleta
2024-01-19,martillo,uña 16oz,Stanley,herramientas,1.0,18.59,18.59,yape,factura
2024-01-19,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,10.0,25.2,252.0,plin,factura
2024-01-19,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,1.0,s/c,75.14,plin,boleta
2024-01-19,ladrillo,Pandereta,Fortaleza,material_construccion,1895.0,2.18,4131.1,efectivo,boleta
2024-01-19,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,71.53,143.06,plin,boleta
2024-01-19,sellador,silicona 300ml,3M,,1.0,77.17,77.17,yape,boleta
2024-01-19,ladrillo,Techo,Fortaleza,material_construccion,2869.0,2.36,6770.84,yape,boleta
2024-01-20,tuberia_pvc,1,Tigre,gasfiteria,2.0,42.58,85.16,efectivo,boleta
2024-01-20,candado,disco,Yale,accesorios,3.0,106.65,319.95,efectivo,boleta
2024-01-20,arena,fina,Ladrillera Virú,material_construccion,3.0,66.94,200.82,yape,boleta
,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,45.84,45.84,transferencia,boleta
,ladrillo,Techo,Ladrillera Virú,material_construccion,528.0,2.09,1103.52,yape,boleta
2024-01-20,rodillo,mini,Truper,pinturas,2.0,6.32,12.64,yape,boleta
2024-01-20,grava,triturada,Ladrillera Virú,material_construccion,1.0,85.75,85.75,efectivo,boleta
2024-01-20,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,16.0,28.08,449.28,yape,factura
2024-01-20,nivel_burbuja,100cm,Truper,herramientas,2.0,97.35,,efectivo,boleta
2024-01-20,brocha,"2""",Stanley,pinturas,4.0,34.05,,plin,boleta
2024-01-20,serrucho,madera,Truper,herramientas,1.0,128.86,128.86,yape,boleta
2024-01-20,valvula,de paso 3/4,Vainsa,gasfiteria,4.0,27.23,108.92,transferencia,boleta
2024-01-20,sellador_termico,liquido,Sika,pinturas,4.0,66.01,264.04,efectivo,boleta
2024-01-20,rodillo,mini,Truper,pinturas,1.0,6.2,6.2,yape,boleta
2024-01-20,grava,,Ladrillera Virú,material_construccion,3.0,60.0,180.0,efectivo,factura
2024-01-20,guantes,anticorte,Protec,seguridad_industrial,3.0,7.12,21.36,efectivo,factura
2024-01-20,manguera,industrial,Vainsa,accesorios,1.0,140.69,,plin,boleta
2024-01-20,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,13.0,24.24,315.12,yape,boleta
2024-01-20,adhesivo,contacto 1L,Pegatodo,,1.0,150.22,150.22,efectivo,boleta
2024-01-20,grava,triturada,Ladrillera Virú,,1.0,36.72,36.72,yape,factura
2024-01-20,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,2.0,116.89,233.78,tarjeta,boleta
2024-01-20,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,60.23,120.46,plin,boleta
2024-01-20,arena,gruesa,Ladrillera Virú,material_construccion,2.0,51.43,102.86,efectivo,boleta
2024-01-20,arena,gruesa,Ladrillera Virú,material_construccion,1.0,43.7,43.7,yape,boleta
2024-01-20,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,17.0,35.23,598.91,yape,boleta
2024-01-20,fierro_corrugado,5/8,,material_construccion,13.0,31.76,412.88,yape,boleta
2024-01-21,foco_led,12W,,electricidad,3.0,35.82,107.46,efectivo,boleta
2024-01-21,juego_llaves_dados,,Bahco,herramientas,,77.29,154.58,yape,boleta
2024-01-21,grava,triturada,Ladrillera Virú,material_construccion,2.0,63.58,127.16,efectivo,boleta
2024-01-21,martillo,maza 1kg,Truper,herramientas,1.0,31.99,31.99,plin,boleta
2024-01-21,calamina,galv 0.3mm,Prodac,material_construccion,1.0,40.0,,plin,boleta
2024-01-21,enchufe,industrial,Simon,electricidad,1.0,s/c,14.08,plin,boleta
2024-01-21,tuberia_pvc,1,Pavco,gasfiteria,7.0,21.86,153.02,tarjeta,boleta
2024-01-21,ladrillo,Techo,Cerámica Lark,material_construccion,2106.0,1.03,2169.18,plin,boleta
2024-01-21,arena,gruesa,Ladrillera Virú,material_construccion,,41.25,82.5,tarjeta,boleta
2024-01-21,pintura,latex 1gl,CPP,pinturas,3.0,209.71,629.13,tarjeta,factura
2024-01-21,interruptor,simple,Legrand,electricidad,1.0,57.8,57.8,efectivo,boleta
2024-01-21,destornillador,plano 6mm,Stanley,herramientas,4.0,45.16,180.64,yape,boleta
2024-01-21,sellador_silicon,300ml,Sika,accesorios,2.0,27.27,54.54,tarjeta,boleta
2024-01-21,escalera,telescopica,Genérico,accesorios,2.0,1430.56,2861.12,efectivo,boleta
2024-01-21,manguera,industrial,Tigre,accesorios,1.0,103.78,103.78,tarjeta,factura
2024-01-21,cortadora_ladrillo,manual,Makita,herramientas,2.0,1274.34,2548.68,tarjeta,boleta
2024-01-21,llave_tubo,1/2,Truper,herramientas,1.0,101.38,101.38,efectivo,boleta
2024-01-21,grava,triturada,Ladrillera Virú,material_construccion,3.0,57.13,171.39,efectivo,boleta
2024-01-21,ladrillo,Techo,Ladrillera Virú,material_construccion,1712.0,1.29,2208.48,efectivo,factura
,ladrillo,King Kong,Ladrillera Virú,material_construccion,1866.0,error,2966.94,yape,factura
2024-01-21,,18W,Philips,electricidad,4.0,37.91,151.64,efectivo,boleta
